NN,DTR
77.77292,123.26558268606303
88.38351,179.04484728323544
84.8194,142.94524589716747
88.13718399999998,113.90009260465874
88.52424,142.94524589716747
89.72270999999998,155.33697267958112
89.19221,172.87629221710554
88.84074,91.61281115862579
85.8096,73.23244874688736
90.60108,113.72948108877186
88.38351,113.16814107990092
89.19221,172.87629221710554
87.96115999999998,58.87080297019877
72.3391,93.88075348313289
87.85552,113.16814107990092
71.0988,93.88075348313289
82.36659,88.21080997817552
90.42549,176.89950667291959
89.582054,176.89950667291959
87.96115999999998,78.81103201778805
110.39573,92.38640609756277
82.36659,88.21080997817552
85.8096,82.52130367105472
88.38351,113.057917259702
87.85552,58.87080297019877
113.137375,73.0622536234963
63.343166,60.9356927564466
82.36659,118.46255429021457
60.56796600000001,51.955114687088425
87.96115999999998,179.04484728323544
85.88029499999998,51.23246053552977
84.8194,76.34684292378122
113.306175,52.333624419484956
87.86058,56.50184463286644
87.96115999999998,116.09276675754874
88.38351,113.16814107990092
88.38351,113.16814107990092
91.6534,113.72948108877186
87.86058,61.40348612378744
82.36659,65.19394666593534
112.630585,145.84539091380708
88.38351,172.87629221710554
71.0988,93.88075348313289
88.38351,172.87629221710554
88.38351,113.16814107990092
82.36659,88.21080997817552
88.38351,172.87629221710554
88.38351,172.87629221710554
71.0988,109.33396811300177
82.36659,88.21080997817552
72.65836999999998,87.97508870460729
83.60855,123.26558268606303
82.26001,123.26558268606303
87.86058,76.81612649141454
85.91468,51.955114687088425
73.24444,118.46255429021457
110.39573,66.86428594746603
88.27944000000002,40.76745137273205
88.13718399999998,113.057917259702
87.96115999999998,226.0413085655044
96.326515,99.07596721177426
73.24444,118.46255429021457
90.32013,229.6612719078252
88.38351,54.193821796663144
73.24444,118.46255429021457
88.27944000000002,113.16814107990092
80.19671,118.46255429021457
73.24444,118.46255429021457
73.24444,118.46255429021457
73.24444,118.46255429021457
68.94211999999999,93.45075774009183
73.24444,118.46255429021457
73.24444,118.46255429021457
73.24444,118.46255429021457
73.24444,118.46255429021457
73.24444,118.46255429021457
73.24444,118.46255429021457
73.24444,118.46255429021457
88.38351,83.57815572289532
73.24444,118.46255429021457
70.992584,96.10668613231135
73.24444,118.46255429021457
73.24444,118.46255429021457
73.24444,118.46255429021457
69.62775,55.56881836383968
69.59236,55.56881836383968
73.24444,118.46255429021457
73.24444,118.46255429021457
63.343166,106.4411691785357
73.24444,118.46255429021457
73.24444,118.46255429021457
80.19671,137.10983555011524
82.79266,84.39772077597424
52.440506000000006,77.76429710226867
52.440506000000006,77.76429710226867
52.440506000000006,77.76429710226867
52.440506000000006,77.76429710226867
52.440506000000006,77.76429710226867
52.440506000000006,77.76429710226867
52.440506000000006,77.76429710226867
84.8194,94.76340193624685
85.8096,99.91517991261375
52.440506000000006,77.76429710226867
85.8096,99.91517991261375
64.00596999999999,87.04757864348763
90.42549,129.20880699790666
110.7688,105.31485437083904
63.343166,77.76429710226867
88.03158,92.9595033998519
73.24444,118.46255429021457
73.24444,118.46255429021457
80.19671,137.10983555011524
72.3391,142.65641686297081
63.343166,77.76429710226867
91.23268,107.90064814715207
52.440506000000006,77.76429710226867
98.93166,49.699592050884604
89.19221,122.39701737065526
63.343166,93.45075774009183
73.24444,118.46255429021457
85.8096,103.98525672578447
85.8096,38.82955648713311
85.70359,108.88119607163154
83.00972,82.52130367105472
85.70359,108.88119607163154
73.24444,118.46255429021457
73.24444,118.46255429021457
83.00972,82.52130367105472
77.77292,123.26558268606303
73.24444,118.46255429021457
57.765774,91.32885760705179
90.32013,66.86428594746603
87.96115999999998,52.333624419484956
52.440506000000006,77.76429710226867
52.440506000000006,77.76429710226867
87.86058,22.138222135735933
87.86058,22.138222135735933
68.94211999999999,93.45075774009183
87.86058,22.138222135735933
52.440506000000006,77.76429710226867
52.440506000000006,77.76429710226867
68.94211999999999,131.26482775978027
63.553402,95.7961107367722
85.8096,127.54730860966453
85.70359,108.88119607163154
69.33057,109.33396811300177
87.96115999999998,92.9595033998519
89.19221,89.61548388567523
89.19221,89.61548388567523
83.60855,123.26558268606303
84.85481999999998,89.61548388567523
87.85552,175.11613079114636
82.36659,123.26558268606303
70.992584,175.6052768700998
82.26001,123.26558268606303
87.85552,72.22755565484168
82.36659,123.26558268606303
89.19221,89.61548388567523
89.19221,89.61548388567523
87.96115999999998,175.11613079114636
85.8096,100.00560066285428
87.43281,83.66806514055547
72.65836999999998,140.64287917124835
88.59851,73.23244874688736
63.55342,154.72455243843504
63.55342,123.26558268606303
63.55342,123.26558268606303
88.38351,108.88119607163154
87.96115999999998,123.16020948593018
82.36659,123.26558268606303
84.8194,119.35250145869634
89.86336,122.39701737065526
73.24444,118.46255429021457
84.85481999999998,89.61548388567523
68.94211999999999,87.97508870460729
71.757195,118.46255429021457
82.36659,123.26558268606303
90.42549,229.6612719078252
90.32013,92.9595033998519
87.96115999999998,108.88119607163154
112.46157,58.87080297019877
87.96115999999998,79.20016508824371
88.38351,91.23238143802818
87.96115999999998,105.77573750614556
87.85552,40.76745137273205
87.96115999999998,105.77573750614556
70.992584,93.88075348313289
87.85552,40.76745137273205
89.19221,122.39701737065526
87.85552,92.9595033998519
57.765774,91.32885760705179
88.10198000000004,58.87080297019877
68.94211999999999,60.9356927564466
89.19221,78.41786124457424
87.85552,113.16814107990092
70.992584,93.88075348313289
87.96115999999998,108.88119607163154
87.85552,40.76745137273205
87.85552,66.86428594746603
87.85552,153.73414394890915
87.85552,111.52396723015801
87.43281,40.76745137273205
87.29179,142.55702870202686
87.29179,142.55702870202686
88.27944000000002,40.76745137273205
87.43281,66.86428594746603
82.36658,88.21080997817552
89.357574,55.56881836383968
71.0988,223.12577754966938
80.19671,47.925774046495384
90.84678,122.39701737065526
87.96115999999998,122.39701737065526
87.85552,72.22755565484168
91.6534,101.06500372745363
63.55342,123.26558268606303
90.32013,179.04484728323544
63.55342,123.26558268606303
63.55342,106.21530703658462
91.6534,114.1799253072712
63.55342,95.7961107367722
63.55342,95.7961107367722
89.15991,155.33697267958112
63.55342,95.7961107367722
113.3737,85.8677812583711
73.24444,118.46255429021457
73.24444,118.46255429021457
63.55342,95.7961107367722
71.757195,118.46255429021457
63.55342,95.7961107367722
89.93365,229.6612719078252
52.212,118.66716883731772
63.55342,95.7961107367722
87.96115999999998,108.88119607163154
73.24444,118.46255429021457
71.34668,128.28765510534464
73.24444,118.46255429021457
73.24444,118.46255429021457
73.24444,118.46255429021457
73.24444,118.46255429021457
63.343166,73.92798654340702
73.24444,118.46255429021457
68.94211999999999,131.26482775978027
73.24444,118.46255429021457
68.94211999999999,77.76429710226867
63.55342,95.7961107367722
63.55342,95.7961107367722
71.757195,118.46255429021457
63.55342,95.7961107367722
63.55342,95.7961107367722
63.55342,95.7961107367722
96.326515,83.28250106352579
71.757195,118.46255429021457
63.55342,95.7961107367722
73.24444,118.46255429021457
88.13718399999998,72.22755565484168
85.8096,76.34684292378122
63.55342,95.7961107367722
63.55342,123.26558268606303
87.96115999999998,83.66806514055547
63.55342,123.26558268606303
52.212,118.66716883731772
87.96115999999998,78.81103201778805
63.55342,123.26558268606303
63.55342,123.26558268606303
90.32013,92.9595033998519
91.6534,83.57815572289532
63.55342,123.26558268606303
63.55342,123.26558268606303
87.85552,153.73414394890915
63.55342,123.26558268606303
63.553402,123.26558268606303
52.212,118.66716883731772
63.55342,123.26558268606303
63.55342,123.26558268606303
70.56787,93.88075348313289
63.55342,123.26558268606303
63.55342,123.26558268606303
85.8096,106.39224479376917
63.55342,123.26558268606303
63.55342,123.26558268606303
88.38351,83.57815572289532
70.56787,93.88075348313289
63.55342,123.26558268606303
87.96115999999998,226.0413085655044
88.13844,82.84024032094933
85.8096,134.6640498813363
87.85552,229.6612719078252
70.992584,131.53965195717527
90.84678,89.4421433888991
87.43281,86.39595114215602
87.85552,83.66806514055547
87.85552,89.4421433888991
87.85552,123.16020948593018
63.343166,129.09389373947604
107.31004,139.3644536708806
80.19671,202.28991467326395
88.911026,91.89341821442007
87.85552,89.4421433888991
89.262474,143.03887811395555
89.19221,101.67475844095789
63.343166,142.25426210726405
70.76734,24.166012092703625
87.85552,86.39595114215602
98.93166,49.699592050884604
87.85552,97.51827260073283
68.94211999999999,98.61301719262225
85.59319,132.20407472787983
77.381676,105.33079034148003
88.664925,134.6640498813363
87.96115999999998,52.333624419484956
57.765774,26.29027118215782
85.59319,132.20407472787983
87.96115999999998,138.97321164635747
110.39573,86.39595114215602
69.14296999999999,80.48292440175129
87.96115999999998,87.48249827884231
69.14296999999999,80.48292440175129
69.14296999999999,80.48292440175129
69.14296999999999,80.48292440175129
90.32013,89.4421433888991
69.14296999999999,61.04848652621312
69.14296999999999,80.48292440175129
69.14296999999999,80.48292440175129
69.14296999999999,80.48292440175129
63.343166,56.241763865676006
69.14296999999999,80.48292440175129
87.85552,122.39701737065526
69.14296999999999,80.48292440175129
69.14296999999999,80.48292440175129
69.14296999999999,80.48292440175129
69.14296999999999,80.48292440175129
69.14296999999999,80.48292440175129
69.14296999999999,80.48292440175129
69.14296999999999,80.48292440175129
69.14296999999999,80.48292440175129
87.85552,40.76745137273205
69.14296999999999,80.48292440175129
69.14296999999999,80.48292440175129
69.14296999999999,80.48292440175129
69.14296999999999,80.48292440175129
91.723465,122.39701737065526
87.57413000000004,229.6612719078252
96.326515,99.07596721177426
63.343166,64.07559882297546
112.36014,71.4916700991412
90.32013,66.36483162024157
85.66824,66.86428594746603
112.46157,52.333624419484956
82.79266,60.272205140631435
87.85552,111.52396723015801
88.664925,71.4916700991412
91.37296,179.04484728323544
90.32013,229.6612719078252
90.42549,90.44135404093646
87.750534,177.75264433251226
88.27944000000002,229.6612719078252
87.85552,110.90886121992952
68.94211999999999,199.85320847467065
88.13718399999998,83.66806514055547
87.85552,89.61548388567523
91.6534,110.90886121992952
90.84678,89.4421433888991
91.6534,229.6612719078252
90.42549,200.92328495911917
90.42549,83.57815572289532
69.14296999999999,80.48292440175129
69.14296999999999,80.48292440175129
69.14296999999999,80.48292440175129
87.22134399999999,101.8680666807143
72.3391,25.1090120040757
82.61954,66.86428594746603
87.85552,40.76745137273205
71.0988,175.6052768700998
63.343166,64.07559882297546
91.86362,89.61548388567523
85.8096,85.8677812583711
83.00972,71.4916700991412
87.43281,101.8680666807143
69.14296999999999,80.48292440175129
89.19221,101.67475844095789
73.811806,49.699592050884604
79.62409,104.13801911244745
96.326515,61.37878069119326
88.911026,101.67475844095789
91.19759,123.16020948593018
87.96115999999998,78.81103201778805
84.60356999999998,24.28225637775325
83.00972,71.4916700991412
73.811806,24.166012092703625
69.14296999999999,61.04848652621312
69.14296999999999,61.04848652621312
69.14296999999999,61.04848652621312
88.38351,111.52396723015801
69.14296999999999,61.04848652621312
69.14296999999999,61.04848652621312
86.40486999999996,24.28225637775325
69.14296999999999,61.04848652621312
69.14296999999999,61.04848652621312
69.14296999999999,61.04848652621312
69.14296999999999,80.48292440175129
84.8194,40.76745137273205
69.14296999999999,80.48292440175129
85.59319,66.86428594746603
69.14296999999999,80.48292440175129
69.14296999999999,80.48292440175129
69.14296999999999,80.48292440175129
69.14296999999999,61.04848652621312
69.14296999999999,80.48292440175129
60.56796600000001,129.09389373947604
69.14296999999999,80.48292440175129
69.14296999999999,80.48292440175129
91.37296,89.4421433888991
74.24845,105.33079034148003
69.14296999999999,61.04848652621312
69.14296999999999,61.04848652621312
72.05541,119.88807700890769
69.14296999999999,61.04848652621312
57.765774,41.436735886131345
65.48832,84.19089210435796
69.14296999999999,61.04848652621312
69.14296999999999,61.04848652621312
69.14296999999999,61.04848652621312
69.14296999999999,61.04848652621312
71.757195,105.33079034148003
69.14296999999999,61.04848652621312
69.14296999999999,61.04848652621312
69.14296999999999,61.04848652621312
69.14296999999999,80.48292440175129
63.343166,64.41899689218934
69.14296999999999,80.48292440175129
88.41871,101.67475844095789
88.3499,122.39701737065526
87.96115999999998,115.84261601112682
70.391,25.1090120040757
74.24845,105.33079034148003
57.765774,41.436735886131345
73.811806,4.382821208497681
74.24845,105.33079034148003
69.14296999999999,80.48292440175129
91.6534,101.67475844095789
69.14296999999999,80.48292440175129
74.24845,105.33079034148003
74.24845,105.33079034148003
69.14296999999999,80.48292440175129
69.14296999999999,80.48292440175129
74.24845,105.33079034148003
74.24845,105.33079034148003
74.24845,105.33079034148003
89.72270999999998,82.84024032094933
69.14296999999999,80.48292440175129
87.85552,83.66806514055547
85.70359,89.4421433888991
69.14296999999999,61.04848652621312
63.55342,80.48292440175129
63.55342,80.48292440175129
63.55342,80.48292440175129
60.56796600000001,129.09389373947604
63.55342,80.48292440175129
88.77042,132.20407472787983
80.19671,139.3644536708806
88.84074,97.62504416072501
57.765774,36.60365701584891
87.85552,49.47213501250047
63.343166,64.07559882297546
88.27944000000002,95.13208592451878
90.60108,52.333624419484956
74.24845,49.699592050884604
87.85552,40.76745137273205
87.85552,52.333624419484956
88.27944000000002,66.86428594746603
87.85552,66.86428594746603
74.24845,49.699592050884604
71.757195,63.39594413055677
85.8096,66.86428594746603
85.8096,54.193821796663144
87.96115999999998,52.333624419484956
68.94211999999999,86.8556458193455
63.343166,41.873604833440915
87.291824,127.91033902727774
69.14296999999999,61.04848652621312
63.55342,80.48292440175129
63.55342,80.48292440175129
69.14296999999999,61.04848652621312
69.14296999999999,61.04848652621312
69.14296999999999,61.04848652621312
69.14296999999999,61.04848652621312
69.14296999999999,61.04848652621312
69.14296999999999,61.04848652621312
69.14296999999999,61.04848652621312
69.14296999999999,61.04848652621312
69.14296999999999,61.04848652621312
69.14296999999999,61.04848652621312
69.14296999999999,61.04848652621312
69.14296999999999,61.04848652621312
69.14296999999999,61.04848652621312
69.14296999999999,61.04848652621312
69.14296999999999,61.04848652621312
63.55342,80.48292440175129
63.55342,80.48292440175129
87.46805,78.41786124457424
88.77042,132.20407472787983
87.85552,89.86763128803715
63.55342,80.48292440175129
89.15991,89.4421433888991
87.291824,127.91033902727774
63.343166,73.09854587913723
63.55342,80.48292440175129
63.55342,80.48292440175129
63.343166,64.41899689218934
89.72270999999998,122.39701737065526
73.811806,49.699592050884604
77.77292,105.33079034148003
73.811806,51.06550918642402
87.96115999999998,72.22755565484168
82.36659,125.67367903639598
77.77292,105.33079034148003
73.811806,104.13801911244745
72.05541,140.64287917124835
80.798096,104.13801911244745
77.77292,105.33079034148003
72.05541,140.64287917124835
77.77292,105.33079034148003
73.811806,51.06550918642402
77.77292,105.33079034148003
77.77292,105.33079034148003
73.811806,51.06550918642402
98.93166,49.699592050884604
84.81942,101.67475844095789
85.8096,51.23246053552977
77.77292,105.33079034148003
77.77292,105.33079034148003
73.811806,51.06550918642402
77.77292,105.33079034148003
77.77292,105.33079034148003
77.77292,105.33079034148003
72.05541,109.33396811300177
73.811806,49.699592050884604
88.38351,83.57815572289532
77.77292,105.33079034148003
73.811806,51.06550918642402
84.8194,76.34684292378122
88.84074,89.4421433888991
98.93166,49.699592050884604
82.36659,125.67367903639598
77.77292,105.33079034148003
73.811806,51.06550918642402
89.19221,122.39701737065526
69.33057,74.76154363834537
73.811806,51.06550918642402
77.77292,105.33079034148003
69.33057,104.08088274950153
86.19816999999998,67.63792510296442
85.91468,168.09698479428482
71.82794,51.06550918642402
71.19139,105.33079034148003
70.992584,55.56881836383968
73.811806,51.06550918642402
73.811806,51.06550918642402
73.811806,51.06550918642402
73.811806,51.06550918642402
73.811806,51.06550918642402
73.811806,51.06550918642402
73.811806,51.06550918642402
73.811806,51.06550918642402
73.811806,51.06550918642402
98.93166,51.06550918642402
73.811806,51.06550918642402
73.811806,51.06550918642402
73.811806,51.06550918642402
98.93166,51.06550918642402
73.811806,51.06550918642402
71.82794,51.06550918642402
73.811806,51.06550918642402
98.93166,57.761510172614585
73.811806,51.06550918642402
73.811806,51.06550918642402
73.811806,49.699592050884604
98.93166,51.06550918642402
98.93166,49.699592050884604
63.05706,106.50561338620219
73.811806,49.699592050884604
98.93166,51.06550918642402
73.811806,51.06550918642402
68.94211999999999,61.37878069119326
68.94211999999999,61.37878069119326
73.811806,51.06550918642402
73.811806,51.06550918642402
98.93166,51.06550918642402
98.93166,51.06550918642402
73.811806,51.06550918642402
73.811806,51.06550918642402
73.811806,49.699592050884604
73.811806,49.699592050884604
73.811806,51.06550918642402
98.93166,51.06550918642402
73.811806,51.06550918642402
73.811806,51.06550918642402
98.93166,51.06550918642402
77.77292,105.33079034148003
77.77292,105.33079034148003
77.77292,105.33079034148003
73.811806,51.06550918642402
72.146416,105.33079034148003
80.90475500000002,104.13801911244745
79.44611,104.13801911244745
71.0988,223.12577754966938
78.84087,105.33079034148003
80.798096,104.13801911244745
73.811806,49.699592050884604
73.811806,24.166012092703625
87.85552,66.86428594746603
112.46157,54.193821796663144
98.93166,49.699592050884604
52.212,127.3058044480957
90.42549,89.4421433888991
91.302826,86.39595114215602
68.94211999999999,131.53965195717527
57.765774,26.29027118215782
73.38625,105.33079034148003
88.84074,91.23238143802818
85.70359,96.7218999494781
88.84074,101.67475844095789
69.01274000000001,117.8204082061497
80.19671,202.28991467326395
89.15991,122.39701737065526
68.94211999999999,98.61301719262225
73.811806,123.26558268606303
89.93365,200.92328495911917
87.96637,125.67367903639598
68.94211999999999,87.97508870460729
73.20899,105.33079034148003
79.44611,104.13801911244745
73.811806,51.06550918642402
77.77292,105.33079034148003
73.811806,49.699592050884604
73.20899,105.33079034148003
73.811806,51.06550918642402
85.8096,67.63792510296442
98.93166,49.699592050884604
72.05541,105.08960837158239
85.8096,113.057917259702
87.85552,24.28225637775325
87.256584,101.67475844095789
77.77292,105.33079034148003
88.84074,97.62504416072501
77.77292,105.33079034148003
87.85552,24.28225637775325
73.811806,49.699592050884604
87.85552,113.057917259702
84.46206,113.057917259702
84.46206,113.057917259702
74.24845,105.33079034148003
77.77292,105.33079034148003
74.24845,105.33079034148003
69.01274000000001,131.53965195717527
73.811806,49.699592050884604
98.93166,49.699592050884604
73.811806,49.699592050884604
80.19671,139.3644536708806
68.94211999999999,131.53965195717527
63.55342,80.48292440175129
63.55342,80.48292440175129
63.55342,80.48292440175129
52.440506000000006,129.09389373947604
63.55342,80.48292440175129
63.55342,80.48292440175129
52.440506000000006,129.09389373947604
52.440506000000006,129.09389373947604
90.42549,89.4421433888991
73.811806,51.06550918642402
63.55342,80.48292440175129
87.43281,66.86428594746603
52.440506000000006,129.09389373947604
87.85552,91.61281115862579
87.85552,43.27571699825904
87.86058,22.138222135735933
88.84074,89.4421433888991
85.8096,145.84539091380708
70.992584,130.27697794196183
85.063225,40.76745137273205
85.063225,40.76745137273205
63.55342,80.48292440175129
70.992584,96.10668613231135
87.71526,197.4774178200739
88.27944000000002,197.4774178200739
68.94211999999999,98.61301719262225
69.14296999999999,80.48292440175129
90.32013,89.86763128803715
69.14296999999999,80.48292440175129
52.440506000000006,129.09389373947604
52.440506000000006,129.09389373947604
86.09222,43.27571699825904
87.85552,52.333624419484956
85.66824,89.4421433888991
67.95431500000001,55.56881836383968
82.69001,123.26558268606303
87.85552,229.6612719078252
88.38351,90.44135404093646
88.38351,83.57815572289532
88.38351,83.57815572289532
88.667,82.84024032094933
90.84678,83.57815572289532
84.46206,78.81103201778805
89.262474,110.90886121992952
88.38351,108.99115496245625
87.291824,89.4421433888991
80.19671,70.44871604472925
87.96115999999998,123.16020948593018
70.992584,175.6052768700998
91.6534,135.5912820307422
91.6534,122.39701737065526
87.291824,89.4421433888991
85.8096,93.34624959371907
88.38351,139.85592782339012
88.27944000000002,78.81103201778805
87.96115999999998,139.85592782339012
88.38351,78.81103201778805
88.38351,78.81103201778805
88.38351,96.7218999494781
89.262474,101.06500372745363
84.46206,78.81103201778805
84.46206,124.86081687041397
87.85552,153.73414394890915
87.85552,37.655709108154895
87.96115999999998,90.44135404093646
112.86715,132.20407472787983
89.262474,91.23238143802818
89.19221,226.0413085655044
72.05541,117.8204082061497
112.46157,89.4421433888991
88.13844,67.63792510296442
88.27944000000002,200.92328495911917
68.94211999999999,92.11974981718869
68.94211999999999,92.11974981718869
63.343166,64.07559882297546
82.26001,125.67367903639598
82.26001,155.97602566001692
88.84074,89.4421433888991
63.343166,64.07559882297546
63.343166,64.07559882297546
84.8194,67.17973957743109
87.291824,123.16020948593018
87.86058,85.22286036744659
87.86058,85.22286036744659
97.19304,56.241763865676006
88.03158,66.86428594746603
87.85552,83.66806514055547
73.811806,104.13801911244745
84.46206,78.81103201778805
84.46206,78.81103201778805
87.43281,90.44135404093646
88.27944000000002,67.63792510296442
68.94211999999999,55.56881836383968
82.26001,155.97602566001692
87.85552,135.5912820307422
86.19816999999998,143.03887811395555
87.43281,124.86081687041397
84.46206,124.86081687041397
87.85552,89.4421433888991
88.38351,78.81103201778805
87.85552,89.4421433888991
87.85552,135.5912820307422
87.43281,71.60237363713269
91.6534,229.6612719078252
88.03158,91.23238143802818
63.55342,80.48292440175129
86.19816999999998,115.84261601112682
90.42549,122.39701737065526
87.43281,30.197351944161372
52.440506000000006,129.09389373947604
52.440506000000006,129.09389373947604
63.55342,80.48292440175129
88.84074,78.81103201778805
88.38351,89.61548388567523
63.55342,80.48292440175129
87.43281,30.197351944161372
70.992584,99.07596721177426
63.55342,80.48292440175129
63.55342,80.48292440175129
87.43281,30.197351944161372
52.440506000000006,129.09389373947604
87.43281,30.197351944161372
85.8096,66.86428594746603
63.553402,80.48292440175129
87.43281,30.197351944161372
63.55342,80.48292440175129
52.440506000000006,129.09389373947604
63.55342,80.48292440175129
69.14296999999999,80.48292440175129
69.14296999999999,80.48292440175129
68.94211999999999,199.85320847467065
63.55342,80.48292440175129
63.55342,80.48292440175129
71.757195,89.27755917954542
52.440506000000006,129.09389373947604
52.440506000000006,129.09389373947604
69.14296999999999,80.48292440175129
69.14296999999999,80.48292440175129
90.7766,135.5912820307422
69.14296999999999,80.48292440175129
87.85552,78.81103201778805
89.89848,90.44135404093646
90.42549,89.4421433888991
52.440506000000006,129.09389373947604
63.55342,80.48292440175129
63.55342,80.48292440175129
69.14296999999999,80.48292440175129
87.43281,30.197351944161372
87.22116,35.01449474953405
69.14296999999999,80.48292440175129
69.14296999999999,80.48292440175129
52.440506000000006,129.09389373947604
52.440506000000006,129.09389373947604
52.440506000000006,129.09389373947604
52.440506000000006,129.09389373947604
52.440506000000006,129.09389373947604
63.55342,80.48292440175129
87.85552,122.39701737065526
87.291824,78.81103201778805
88.27944000000002,78.81103201778805
88.27944000000002,78.81103201778805
88.27944000000002,78.81103201778805
88.27944000000002,78.81103201778805
71.275856,130.27697794196183
89.05431,82.84024032094933
69.14296999999999,80.48292440175129
69.14296999999999,80.48292440175129
63.55342,80.48292440175129
63.55342,80.48292440175129
87.43281,30.197351944161372
87.85552,43.27571699825904
69.14296999999999,80.48292440175129
69.14296999999999,80.48292440175129
69.14296999999999,80.48292440175129
69.14296999999999,80.48292440175129
90.7766,135.5912820307422
63.55342,80.48292440175129
52.440506000000006,129.09389373947604
87.85552,58.87080297019877
52.440506000000006,129.09389373947604
52.440506000000006,129.09389373947604
52.440506000000006,129.09389373947604
52.440506000000006,129.09389373947604
52.440506000000006,129.09389373947604
52.440506000000006,129.09389373947604
